thumb href,tagItemTitle href,speakerName,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),specialty_codes href (7),specialty_codes (7),genericItemIntroText (2),specialty_codes href (8),specialty_codes (8),genericItemIntroText (3),specialty_codes href (9),specialty_codes (9),specialty_codes href (10),specialty_codes (10),specialty_codes href (11),specialty_codes (11),specialty_codes href (12),specialty_codes (12),specialty_codes href (13),specialty_codes (13),specialty_codes href (14),specialty_codes (14),specialty_codes href (15),specialty_codes (15),genericItemIntroText (5),genericItemIntroText (7),priceRange
https://www.ovations.com.au/speakers/kieren-perkins,https://www.ovations.com.au/speakers/kieren-perkins,Kieren Perkins,"In striving to achieve his own personal goals Kieren sets an example that we can all learn from and be inspired by. Amongst his peers and the nation Kieren has forged a name for himself as someone who focuses on consistent and constant personal improvement, not just the glory of winning! Kieren's techniques for success and personal growth can be applied to all areas of life and business, and he i ...",https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/larry-perkins,https://www.ovations.com.au/speakers/larry-perkins,Larry Perkins,"Perkins won the European F3 Championship in 1975, before achieving his dream by starting in 11 Formula One Grand Prix in 1976 and 1977. In a career spanning 30 years, one that's included everything from Bathurst to Le Mans to Formula One, there isn't much left to achieve for Holden's shrewd elder statesman. He's the working class hero of Australian motorsport: the boy from country Victoria who ...",https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/symantha-perkins,https://www.ovations.com.au/speakers/symantha-perkins,Symantha Perkins,"Symantha has enjoyed a high-profile career in the media as a Newsreader and lifestyle program presenter with Channel 7 in Brisbane. She is now the face of Playtex Bras, a freelance journalist for a host of mainstream magazines as well as a model and spokesperson on positive self-esteem and body image. Sam is also an ambassador for the National Breast Cancer Foundation and Media Officer for Superfi ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/tim-pethick,https://www.ovations.com.au/speakers/tim-pethick,Tim Pethick,"Tim is the founder of Nudie Juice, also one of the most innovative marketers in Australia at the moment. Nudie really started out by building a 'Nudie' community, then grew their success on the back of this. Following the successful launch of nudie, Tim stepped aside from day-to-day involvement with the business in March 2005 and is now an entrepreneur and brand guru who is working on the launch o ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/marketing,MARKETING,,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/ed-phillips,https://www.ovations.com.au/speakers/ed-phillips,Ed Phillips,"Ed Phillips is renowned as a warm and entertaining choice to MC your next Event, from major Stadium launch to high-tech, high-energy Corporate Trivia Night. Ed draws on 25 years in Radio and TV which included an extended reign at #1 on Triple M drive time and more than 600 episodes as host of Nine's iconic quiz show Temptation. ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/steve-pizzati,https://www.ovations.com.au/speakers/steve-pizzati,Steve Pizzati,Steve is an advanced driving instructor and race driver for Porsche Australia and is part of the International Audi driver training team. He is a freelance motoring journalist and stunt driver for photography and is a presenter on Australia's Top Gear show. He is also the co-host of a motoring radio program on 3AW Melbourne along with Tom Elliot. ...,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/shannan-ponton,https://www.ovations.com.au/speakers/shannan-ponton,Shannan Ponton,"Well known for his role as trainer on The Biggest Looser, Shannan Ponton is an iconic Aussie guy who loves the beach and the bush, but don't expect a leisurely vacation when Shannan takes you to the great outdoors; this fitness fanatic sees the Aussie terrain as one big gym. With over 15 years experience in the industry, Shannan has created innovative approaches to fitness including ""The Crunch ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/pot-pourri,https://www.ovations.com.au/speakers/pot-pourri,Pot-Pourri,"Spectacular Australian group, Pot-Pourri in an unforgettable, entertaining and classy performance! Tailor-made for your special event. Voted Australian Event Entertainers of the Year and celebrating their Silver Anniversary in 2012, sensational songsters Pot-Pourri have been wowing audiences around Australia and internationally on the concert stage and conference and event circuit. With a new lin ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speaker-filter-search-results/speakers/Singer%20/%20Musician,SINGER / MUSICIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/tom-potter,https://www.ovations.com.au/speakers/tom-potter,Tom Potter,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Franchise,FRANCHISE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/retail,RETAIL,"Tom Potter, founder of Australian owned Eagle Boys Dial-A-Pizza, left school at 15 and found himself jobless at 23. He borrowed the money to open his first pizza shop in Albury, New South Wales and has proceeded to build his business to over 130 stores Australia wide with a current annual turnover in excess of $65 million. Like many successful people, Tom started his business life with only a bas ...",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/steve-pratt,https://www.ovations.com.au/speakers/steve-pratt,Steve Pratt,"Steve has worked in dangerous front-line locations like Rwanda, Cambodia, Zaire, Yemen, Northern Iraq and the former Yugoslavia, managing up to 32 international aid workers and 2000 local staff. Steve worked throughout hostile gun-fire, death threats, bombings, but at the end of the day his humanitarian missions always came through. He is a motivational and insightful speaker on leadership and tea ...",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/janella-purcell,https://www.ovations.com.au/speakers/janella-purcell,Janella Purcell,"Janella Purcell is a qualified naturopath, nutritionist, herbalist, iridologist and chef. She has been working with wholefoods since childhood and special diets for the past ten years. Janella Purcell is on a mission to educate people that food can be delicious and healthy. In an effort to take her beliefs to a larger audience, Janella has developed her career in TV. Her latest role, which she is ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/tobie-puttock,https://www.ovations.com.au/speakers/tobie-puttock,Tobie Puttock,"Globally-renowned chef Tobie Puttock is recognised for numerous culinary achievements: he's a prodigy of the UK's infamous River Cafe; his debut Melbourne restaurant Termini was awarded Best Italian Restaurant 2002; and he is the author of successful cookbooks that reflect his love for simple, Italianinspired cuisine. But Tobie is probably best known for his work with the Fifteen Foundation alongs ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/stephen-quartermain,https://www.ovations.com.au/speakers/stephen-quartermain,Stephen Quartermain,"Stephen Quartermain is has had an extrordinary career as a radio and television sports journalist. Stephen Quartermain began his career in journalism in 1980 as a cadet reporter with Leader Associated Newspapers, moving two years later to the ABC. He joined the TEN Network in December 1984. During his three years as an ABC radio and television journalist, he gained extensive experience covering po ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/adrian-rainey,https://www.ovations.com.au/speakers/adrian-rainey,Adrian Rainey,"Adrian Rainey is a world-leading authority on the power of commitment. Whatever it takes commitment can be your greatest strength and your biggest weakness. These days, it guides his success. As a youngster, it nearly ruined him. He played professional rugby league at 18 years of age and was crowned rookie of the year. At 19 years of age, he tested positive for a performance enhancing ...",https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/sales,SALES,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/scott-rankin,https://www.ovations.com.au/speakers/scott-rankin,Scott Rankin,"Scott Rankin, best described as a Social and Cultural Innovator. Scott, his projects and Big hART Inc - the not for profit charity he founded - have received 8 Coalition of Australian Governments (COAG) Awards; 2 Premier's Literary awards; a Human Rights Award (arts); World Health Organization Award for Safe Communities; 3 Green Room Awards - including Most Innovative Production and Best Direction ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/michelle-ray,https://www.ovations.com.au/speakers/michelle-ray,Michelle Ray,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Human%20Resources,HUMAN RESOURCES,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/communication,COMMUNICATION,,,"Originally from Australia and now residing in Vancouver, Canada, Michelle Ray is an award-winning leadership business keynote speaker, author, educator and founder of Lead Yourself First Enterprises and the Real Time Leadership Academy. She is passionate about helping leaders navigate change and build authentic connections with their teams so they can thrive in the new world of work. She is an unstoppable force on stage, creating memorable experiences for her audiences by utilizing her masterful methods of audience engagement and dynamic stage presence.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/robert-redenbach,https://www.ovations.com.au/speakers/robert-redenbach,Robert Redenbach,,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,,,,,,,,,Rob Redenbach has successfully transferred the strategies of personal protection to leadership and everyday life.,,,,,,,,,,,,,,,,,,"After appearing regularly on Sunrise as a security commentator, Rob attracted the attention of the business community. He has since been a guest speaker at over 1000 corporate events in 23 countries and performed sell out talks at the Edinburgh Fringe.",,5000-10000
https://www.ovations.com.au/speakers/elena-reed,https://www.ovations.com.au/speakers/elena-reed,Elena Reed,"Elena will spice up the day showing how you can use your personal style to gain more presence, more confidence and win more business without spending BIG dollars and saving you LOTS of time. Elena Reed is a renowned Ã¢Â€Â˜wardrobe whisperer' with a passion for fashion and described as the Ã¢Â€Â˜pocket rocket who kicks butts in style'. ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/david-reyne,https://www.ovations.com.au/speakers/david-reyne,David Reyne,"As co-host of Network Ten's 9AM WITH DAVID & KIM, David brings over 20 years experience as travel reporter, writer, actor and musician to an exciting program of interviews, information and entertainment. He is also a much in demand newspaper and magazine columnist, celebrity speaker and master of ceremonies. ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Singer%20/%20Musician,SINGER / MUSICIAN,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/siimon-reynolds,https://www.ovations.com.au/speakers/siimon-reynolds,Siimon Reynolds,"One of the most well known and respected names in marketing. Siimon is currently the Chairman and co-founder of OMG, Australia's largest online network, developing over 31,000 websites. He has won 'Australian Agency of the Year' three times. One of the benefits of using Siimon is that, not only does he talk about his experiences in gaining success, but he is also able to share valuable take-home m ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/chris-richardson,https://www.ovations.com.au/speakers/chris-richardson,Chris Richardson,"Chris Richardson is a Director of Deloitte Access Economics and is one of Australia's best known economists. As a renowned expert, particularly in macroeconomics, Chris heads Access Economics' forecasting and modelling unit and is the author of Business Outlook, widely acknowledged as the leader in itsfield of macroeconomic forecasting. His expertise includes the Australian and global economies ...",https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/glenn-ridge,https://www.ovations.com.au/speakers/glenn-ridge,Glenn Ridge,"Glenn is best know for his long standing role as Gameshow Host on the Nine Network's Sale of the Century. He took over the popular show after ten years in regional radio and television. Glenn was producer, presenter, co-ordinator and researcher of several regional children's programmes. He also presented a music show on TV8. Glenn took two years out of the media to run a motel, restaurant, night c ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/samantha-riley,https://www.ovations.com.au/speakers/samantha-riley,Samantha Riley,"While success has etched her name in Australian swimming history, Samantha Riley's enthusiasm, commitment and strong desire to win means she continues to succeed. Upon her retirement from swimming in 2001, Sam is now busy looking after her two young sons, her popular 'Sam Riley Swim Schools' and enjoying life on the corporate speaking circuit. Sam's likeable character and million dollar smile cont ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/peter-ritchie,https://www.ovations.com.au/speakers/peter-ritchie,Peter Ritchie,"Peter was the first employee of McDonald's Australia and the first employee of the McDonald's system outside North America. In 1973, Peter was appointed Managing Director. McDonald's Australia grew to more than 500 stores and 50,000 employees during his time as Chief Executive. Peter has been honoured with an Order of Australia award for service to business and industry development in Australia b ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Franchise,FRANCHISE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/marketing,MARKETING,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/mikey-robins,https://www.ovations.com.au/speakers/mikey-robins,Mikey Robins,"Mikey Robins is one of Australia's best loved, intelligent, hilarious and most in demand entertainers, his career in both radio and TV has led to him becoming one of the most recognisable faces and voices in Australian entertainment history. He's an integral member of the iconic program Good News Week which has made a remarkable return to Australia television and is winning its time slot and key d ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/edward-robinson,https://www.ovations.com.au/speakers/edward-robinson,Edward Robinson,"Ed Robinson is an energetic and entertaining professional speaker, seminar leader, consultant and business coach. Whether he's speaking to Kiwi's in New Zealand, Aussies in Sydney or professionals in the USA, he shares practical strategies and techniques that enhance his audiences return on investment. Eds hot programs are, ""Rainmaking- Strategies to grow your business"", a sales and Marketing ...",https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/marketing,MARKETING,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/naomi-robson,https://www.ovations.com.au/speakers/naomi-robson,Naomi Robson,"Naomi is most well-known in Australia for her role as presenter/anchor of Today Tonight. Naomi left Australian TV screens and has since been hard at work on her new internet venture, The Naomi Show - LoveLife which feature panels of men and women discussing the dos and don'ts of dating. Naomi also devotes time to assisting a number of charities. ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/giaan-rooney,https://www.ovations.com.au/speakers/giaan-rooney,Giaan Rooney,"Giaan Rooney is one of Australia's swimming greats. Her many achievements include winning a gold medal in the Athens Olympics in 2004, two silver medals in the 2000 Sydney Olympics, and being the captain of the 2006 Commonwealth Games Australian team. Giaan retired from swimming in 2006, and has since brought her presenting skills to What's Good For You, Today and Getaway, as well as having a go a ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/julia-ross,https://www.ovations.com.au/speakers/julia-ross,Julia Ross,"Julia Ross is the founding Managing Director of Australia's largest independent recruitment company. The company listed on the Australian Stock Exchange in September 2000 and at that time was the largest ever female-owned company to float on the ASX. She remains the majority controlling shareholder. Julia opened her first office in Sydney in 1988, with a staff of one. Today Julia Ross Recruitment ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/william-j-rothwell,https://www.ovations.com.au/speakers/william-j-rothwell,William J. Rothwell,"William J. Rothwell, Ph.D., SPHR, is President of Rothwell and associates, inc., a full-service consulting firm that offers services in Succession Planning and Management. He is also Professor of Human Resource Development on the University Park campus of The Pennsylvania State University. As a consultant, he has worked with over 30 multinational corporations. As an academic, he heads up the #2 ra ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Human%20Resources,HUMAN RESOURCES,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/ron-rowdy-mclean,https://www.ovations.com.au/speakers/ron-rowdy-mclean,Ron 'Rowdy' McLean,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sales,SALES,,,,,"Rowdy loves the game of business and life. In his spare time he has, climbed Mt Kilimanjaro, tracked gorillas in Rwanda, Kayaked in Antarctica, run marathons, and hiked the Kokoda track. When it comes to Playing a Bigger Game, Rowdy walks the talk.
He has spoken to over 1,000,000 people in the USA, Europe, Asia and Australia, his best selling books “Play a Bigger Game” and “Leadability” have been published in 7 countries.",,,,,,,,,,,,,,,,,,"Rowdy is the trusted advisor to leaders and companies both large and small, across the globe such as Volvo, Gloria Jeans, IGT, Hoyts, Macquarie, Suncorp and is the go to guide for their pursuit of bigger and better results.",,5000-10000
https://www.ovations.com.au/speakers/jessica-rowe,https://www.ovations.com.au/speakers/jessica-rowe,Jessica Rowe,"Jessica Rowe is one of Australia's best known television presenters. She began her career in 1993 and has held various positions including a decade as co- anchor of Network Ten's First at Five News. She has also co-hosted the Today Show, worked as part of the Seven Network's news reading team and is a regular contributor to the Sydney Daily Telegraph's opinion page. She swapping her news presentin ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/jane-rowe,https://www.ovations.com.au/speakers/jane-rowe,Jane Rowe,"Jane Rowe is a radio and television producer, journalist and writer. She has extensive experience at the front line of ABC news and current affairs. For nine years, she was a reporter/producer for the ABC Radio current affairs programmes AM, PM and The World Today. At Radio National, in the 1990s, Jane was a producer/presenter of the weekly program, The Business Report and a producer of Life Matte ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/david-rumbens,https://www.ovations.com.au/speakers/david-rumbens,David Rumbens,"David is a macroeconomist specialising in retail forecasts, labour market analysis, project investment and government program reviews. His expertise includes economic modelling of consumer demand and retail sales, monitoring and analysis of trends in investment, and studies of regional economies. David is the author of Retail Forecasts, a subscription based publication providing a detailed analy ...",https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/eric-rush,https://www.ovations.com.au/speakers/eric-rush,Eric Rush,"The name Eric Rush conjures images of an All Black and Rugby Sevens' specialist. But Eric Rush, former All-Black, current Rugby Sevens captain, barrister and businessman is also a very entertaining and motivational speaker in his own right. He talks about the parallels of coaching for excellence, in business and sport. ...",https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/brett-rutledge,https://www.ovations.com.au/speakers/brett-rutledge,Brett Rutledge,"Brett Rutledge is taking the entertainment scene by storm with his astonishing repertoire of more than 200, on-the-money characterizations of some of the world's best-known celebrities. Laugh with Billy Connolly, learn to be Elvis, play games with Julian Clary, battle Darth Vader in a light sabre duel, sing along with Neil Diamond, Roy Orbison, Dean Martin, Joe Cocker, Louis Armstrong, Frank Spenc ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Characterisation%20/%20Hoax%20/%20Impersonations,CHARACTERISATION / HOAX / IMPERSONATIONS,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/kamal-sarma,https://www.ovations.com.au/speakers/kamal-sarma,Kamal Sarma,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Diversity,DIVERSITY,https://www.ovations.com.au/speakers/education,EDUCATION,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,From monk to venture capitalist and keynote speaker Kamal Sarma has transformed leaders and teams globally. Over the last 20 years he has delivered significant results for people and companies with his customised framework and teachings.,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/richard-sauerman,https://www.ovations.com.au/speakers/richard-sauerman,Richard Sauerman,,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,"Richard has the experience, insights, honesty, and energy to connect with his audience in a unique and powerful way.",,,,,,,,,,,,,,,,,,,,5000-10000
